,residence_camp,ref,sex,birthplace,age,children_alive,median_dist,max_dist,region,Lieu.de.naissance.de.leur.mère.coded,Lieu.de.naissance.de.leur.père.coded,Lieu.où.leur.mère.habite.coded,Lieu.où.leur.père.habite.coded,spouse_bp,mom_inlaw_bp,dad_inlaw_bp,dad_inlaw_living,mom_inlaw_living,spouse_myref
1172,Coconacoco2,E257,M,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1173,Coconacoco2,E258,M,Coconacoco2,Enfant,NA,1781.102182,24042.58259,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1174,Coconacoco2,E259,F,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1175,Essembo5,E26,M,Enyelle,Adulte,2,12714.10365,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1176,Coconacoco2,E260,F,,Enfant,NA,NA,#NAME?,Enyelle,Mimbelli,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1177,Coconacoco2,E261,F,Enyelle,Adulte,NA,7090.345322,25922.65413,Enyelle,NA,Mimbelli,NA,NA,Mimbelli,Mimbelli,Enyelle,NA,NA,E262
1178,Coconacoco2,E262,M,Mimbelli,Adulte,8,25912.78516,81862.0011,Enyelle,Mimbelli,Enyelle,NA,NA,Enyelle,NA,Mimbelli,NA,NA,E261
1179,Coconacoco2,E263,F,Enyelle,Enfant,NA,7090.345322,7226.894746,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1180,Coconacoco2,E264,F,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1181,Coconacoco2,E265,M,Enyelle,Enfant,NA,7089.40877,7226.894746,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1182,Coconacoco2,E266,F,Enyelle,Adulte,4,7090.345322,35044.58467,Enyelle,Mimpoutou,Enyelle,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1183,Coconacoco2,E267,M,Enyelle,Enfant,NA,7047.625252,7226.894746,Enyelle,Enyelle,Mimbelli,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1184,Coconacoco2,E268,F,,Personne agee,0,NA,#NAME?,Enyelle,Djoubou,NA,NA,NA,Mimbelli,Berandjokou,Mimbelli,NA,NA,E269
1185,Coconacoco2,E269,M,Mimbelli,Personne agee,1,25743.50002,26090.97342,Enyelle,Berandjokou,Mimbelli,NA,NA,,Djoubou,NA,NA,NA,E268
1186,Essembo5,E27,M,Lokoko6,Enfant,NA,4450.694745,8836.924555,Enyelle,Enyelle,Enyelle,Essembo5,NA,NA,NA,NA,NA,NA,0
1187,Kombo3,E270,F,Kombo3,Adulte,1,1797.359039,7093.19337,Enyelle,Kombo3,Kombo1,NA,NA,Kombo3,Kombo3,Kombo3,NA,Kombo1,E173
1188,Coconacoco2,E271,M,Mimbelli,Adulte,0,25783.59159,38092.0455,Enyelle,Mimbelli,Enyelle,NA,NA,,Djoubou,Djoubou,NA,Coconacoco2,E276
1189,Coconacoco2,E272,F,Mimputu,Adulte,1,NA,#NAME?,Enyelle,Djoubou,Mimpoutou,Coconacoco2,NA,NA,NA,NA,NA,NA,0
1190,Coconacoco2,E273,F,Coconacoco2,Enfant,NA,664.9590223,868.0799234,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1191,Coconacoco2,E274,M,Coconacoco2,Enfant,NA,1699.665961,24042.58259,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1192,Coconacoco2,E275,F,Coconacoco2,Enfant,NA,1825.6559,7091.281874,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1193,Coconacoco2,E276,F,,Adulte,NA,NA,#NAME?,Enyelle,Djoubou,Djoubou,Coconacoco2,NA,Mimbelli,Mimbelli,Enyelle,NA,NA,E271
1194,Coconacoco2,E277,F,Enyelle,Adulte,4,7089.40877,25922.65413,Enyelle,Djoubou,Enyelle,Coconacoco2,NA,Mimbelli,Mimbelli,Mimbelli,NA,NA,E279
1195,Coconacoco2,E278,M,Coconacoco2,Enfant,NA,1825.6559,7091.281874,Enyelle,Enyelle,Mimbelli,Coconacoco2,Coconacoco2,NA,NA,NA,NA,NA,0
1196,Coconacoco2,E279,M,Mimbelli,Adulte,4,41587.66579,284282.1562,Enyelle,Mimbelli,Mimbelli,NA,NA,Enyelle,Djoubou,Enyelle,NA,Coconacoco2,E277
1197,Essembo5,E28,F,Essembo,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Essembo5,NA,NA,NA,NA,NA,NA,0
1198,Essembo5,E29,F,Enyelle,Adulte,2,13232.30007,132635.1406,Enyelle,Enyelle,Landza,Lokoko6,NA,NA,NA,NA,NA,NA,0
1199,Lokoko6,E3,F,Lokoko6,Enfant,NA,881.7028752,57488.0439,Enyelle,Betou,Lokoko6,Lokoko6,NA,NA,NA,NA,NA,NA,0
1200,Essembo5,E31,M,Enyelle,Personne agee,5,7366.867652,244289.0589,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1201,Essembo1,E32,M,Essembo1,Adulte,2,9025.363671,48564.36593,Enyelle,Enyelle,Enyelle,Essembo1,NA,NA,NA,NA,NA,NA,0
1202,Essembo1,E33,F,Zinamon,Enfant,NA,6638.070185,6944.547826,Enyelle,Landza,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1203,Essembo1,E34,F,Enyelle,Personne agee,NA,13092.53373,61935.9122,Enyelle,Betou,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1204,Essembo1,E35,M,Enyelle,Adolescent,NA,12965.24735,256793.6583,Enyelle,Enyelle,Enyelle,Essembo1,NA,NA,NA,NA,NA,NA,0
1205,Essembo1,E36,F,Enyelle,Adolescent,NA,8660.115829,13380.3347,Enyelle,Enyelle,Enyelle,Essembo1,NA,NA,NA,NA,NA,NA,0
1206,Essembo1,E37,F,Enyelle,Personne agee,5,7732.200759,61935.9122,Enyelle,Betou,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1207,Misseke,E38,F,Enyelle,Enfant,NA,6392.361663,61935.9122,Enyelle,Mokinda,NA,Misseke,NA,NA,NA,NA,NA,NA,0
1208,Misseke,E39,F,Mokinda,Adulte,1,36166.23641,42448.78696,Enyelle,Enyelle,Mokinda,NA,NA,NA,NA,NA,NA,NA,0
1209,Lokoko6,E4,F,Lokoko6,Enfant,NA,299.2070591,57488.0439,Enyelle,Lokoko 6,Betou,NA,NA,NA,NA,NA,NA,NA,0
1210,Misseke,E40,F,Sambo,Personne agee,8,NA,#NAME?,Enyelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1211,Misseke,E41,F,Essembo,Adulte,2,NA,#NAME?,Enyelle,Lokoko6,Betou,NA,NA,NA,NA,NA,NA,NA,0
1212,Misseke,E42,F,Lokoko,Adolescent,NA,NA,#NAME?,Enyelle,Sambo,Enyelle,Misseke,NA,NA,NA,NA,NA,NA,0
1213,Misseke,E43,M,Enyelle,Enfant,NA,12965.24735,61935.9122,Enyelle,Sambo,Enyelle,Misseke,NA,NA,NA,NA,NA,NA,0
1214,Misseke,E44,F,Enyelle,Adulte,NA,12462.95996,61935.9122,Enyelle,Sambo,Enyelle,Misseke,NA,NA,NA,NA,NA,NA,0
1215,Mossome,E45,M,Betou,Adulte,NA,55559.37674,61935.9122,Enyelle,Betou,Betou,NA,NA,Landza,Landza,Mokinda,NA,NA,E50
1216,Mossome,E46,M,Lokoko,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Mossome,NA,NA,NA,NA,NA,NA,0
1217,Mossome,E47,F,Enyelle,Adulte,NA,8724.26573,38914.82704,Enyelle,Mokinda,Landza,NA,NA,NA,NA,NA,NA,NA,0
1218,Mossome,E48,F,,Adulte,NA,NA,#NAME?,Enyelle,Landza,Betou,Mossome,Mossome,NA,NA,NA,NA,NA,0
1219,Mossome,E49,F,Mibala,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1220,Likeko,E5,F,Enyelle,Personne agee,NA,12965.24735,13602.80037,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1221,Mossome,E50,F,Landza,Adulte,NA,34580.21242,64783.04657,Enyelle,Landza,Mokinda,NA,NA,Betou,Betou,Betou,NA,NA,E45
1222,Lokoko6,E51,F,Betou,Adulte,NA,53225.36252,61935.9122,Enyelle,Enyelle,Betou,Lokoko6,NA,NA,NA,NA,NA,NA,0
1223,Lokoko4,E52,M,Lokoko4,Enfant,NA,NA,#NAME?,Enyelle,Lokoko2,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1224,Lokoko4,E53,M,Enyelle,Adulte,NA,7732.200759,40999.4623,Enyelle,Enyelle,Mokinda,Lokoko2,NA,Enyelle,Mokinda,Mokinda,NA,Lokoko4,E59
1225,Lokoko4,E54,F,Mokinda,Personne agee,NA,35582.5377,42448.78696,Enyelle,Enyelle,Mokinda,NA,NA,NA,NA,NA,NA,NA,0
1226,Lokoko4,E55,F,Lokoko4,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1227,Lokoko4,E56,M,Lokoko4,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1228,Lokoko4,E57,M,Lokoko4,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Enyelle,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1229,Lokoko2,E58,M,Betou,Adulte,NA,55359.28176,81862.0011,Enyelle,Betou,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,Lokoko2,E68
1230,Lokoko4,E59,F,Enyelle,Adulte,NA,6944.547826,25922.65413,Enyelle,Mokinda,Mokinda,Lokoko4,NA,Enyelle,Enyelle,Mokinda,NA,Lokoko2,E53
1231,Likeko,E6,F,Makodi,Enfant,NA,464240.8784,464804.2108,Enyelle,Enyelle,Enyelle,Likeko,NA,NA,NA,NA,NA,NA,0
1232,Lokoko4,E60,F,Enyelle,Adolescent,NA,6515.379882,13380.3347,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1233,Lokoko2,E61,F,Lokoko2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko2,Lokoko2,NA,NA,NA,NA,NA,0
1234,Mossome,E62,F,Enyelle,Adulte,NA,6944.547826,61935.9122,Enyelle,Mokinda,Betou,NA,NA,Enyelle,Enyelle,NA,NA,NA,E64
1235,Lokoko6,E63,M,Enyelle,Personne agee,4,7732.200759,61935.9122,Enyelle,Enyelle,Boyele,NA,NA,NA,NA,NA,NA,NA,0
1236,Mossome,E64,M,Enyelle,Adulte,NA,7001.534544,244289.0589,Enyelle,Enyelle,NA,NA,NA,Enyelle,Mokinda,Betou,NA,NA,E62
1237,Lokoko2,E65,F,Enyelle,Personne agee,NA,6944.547826,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1238,Lokoko2,E66,M,Lokoko2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko2,Lokoko2,NA,NA,NA,NA,NA,0
1239,Lokoko2,E67,M,Lokoko2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko2,Lokoko2,NA,NA,NA,NA,NA,0
1240,Lokoko2,E68,F,Enyelle,Adulte,NA,6944.547826,40999.4623,Enyelle,Enyelle,Enyelle,Lokoko2,NA,Betou,Betou,Enyelle,NA,NA,E58
1241,Lokoko6,E69,F,Essembo,Enfant,NA,NA,#NAME?,Enyelle,Lokoko6,Enyelle,NA,Lokoko6,NA,NA,NA,NA,NA,0
1242,Likeko,E7,F,Makodi,Enfant,NA,476582.0326,476918.8653,Enyelle,Enyelle,Enyelle,Likeko,NA,NA,NA,NA,NA,NA,0
1243,Lokoko6,E70,F,Lokoko6,Adulte,1,1464.198691,8944.337657,Enyelle,Enyelle,Betou,Lokoko6,NA,NA,NA,NA,NA,NA,0
1244,Lokoko6,E71,F,Enyelle,Personne agee,NA,11089.64533,38914.82704,Enyelle,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1245,Lokoko6,E72,M,Essembo,Adolescent,NA,NA,#NAME?,Enyelle,Lokoko6,Enyelle,NA,Lokoko6,NA,NA,NA,NA,NA,0
1246,Lokoko1,E73,M,Betou,Adulte,NA,56142.7884,61935.9122,Enyelle,Betou,Enyelle,NA,NA,Enyelle,Enyelle,Enyelle,NA,NA,E84
1247,Lokoko2,E74,F,,Enfant,NA,NA,#NAME?,Enyelle,Lokoko2,Essembo,Lokoko2,NA,NA,NA,NA,NA,NA,0
1248,Lokoko1,E75,M,,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1249,Lokoko1,E76,F,Enyelle,Adulte,NA,13219.82012,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,Betou,Betou,NA,NA,NA,E78
1250,Lokoko1,E77,M,Enyelle,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1251,Lokoko1,E78,M,Betou,Adulte,NA,57585.77378,168015.9057,Enyelle,Betou,NA,NA,NA,NA,NA,NA,NA,NA,0
1252,Lokoko4,E79,M,Lokoko4,Enfant,NA,164.4426059,4347.547756,Enyelle,Lokoko4,Lokoko4,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1253,Likeko,E8,F,Enyelle,Adulte,3,13232.30007,13380.3347,Enyelle,Betou,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1254,Lokoko4,E80,F,Lokoko4,Adulte,1,8648.486756,57588.50269,Enyelle,Lokoko4,Lokoko4,NA,NA,Lokoko4,Lokoko4,Lokoko4,NA,NA,E82
1255,Lokoko4,E81,M,Lokoko4,Adulte,6,4347.547756,57588.50269,Enyelle,Lokoko4,Lokoko4,Lokoko4,NA,Lokoko4,Inconnue,NA,NA,NA,E92
1256,Lokoko4,E82,M,Lokoko4,Adulte,NA,2671.772228,57588.50269,Enyelle,Lokoko4,Lokoko4,NA,NA,Lokoko4,Lokoko4,Lokoko4,NA,NA,E80
1257,Lokoko2,E83,F,Lokoko2,Adulte,NA,3185.725102,57704.37976,Enyelle,Essembo1,NA,NA,NA,,Lokoko2,Essembo,NA,Lokoko2,E74
1258,Lokoko1,E84,F,Enyelle,Adulte,NA,12965.24735,61935.9122,Enyelle,Enyelle,Enyelle,NA,NA,Betou,Betou,Enyelle,NA,NA,E73
1259,Lokoko4,E85,M,Lokoko4,Enfant,NA,776.0710311,57588.50269,Enyelle,Lokoko4,Lokoko,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1260,Lokoko4,E86,M,Lokoko4,Enfant,NA,2949.241026,57588.50269,Enyelle,Lokoko4,Lokoko4,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1261,Lokoko4,E87,M,Lokoko4,Enfant,NA,776.0710311,57588.50269,Enyelle,Lokoko4,Lokoko4,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1262,Lokoko1,E88,M,Essembo2,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1263,Lokoko1,E89,M,Mokinda,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1264,Likeko,E9,F,Essembo,Adulte,1,NA,#NAME?,Enyelle,Betou,Enyelle,NA,NA,,Enyelle,NA,NA,Likeko,E11
1265,Lokoko1,E90,M,Essembo,Enfant,NA,NA,#NAME?,Enyelle,Enyelle,Betou,Lokoko1,Lokoko1,NA,NA,NA,NA,NA,0
1266,Lokoko4,E91,,Lokoko4,Enfant,NA,776.0710311,57588.50269,Enyelle,Lokoko4,Lokoko4,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1267,Lokoko4,E92,F,Lokoko4,Adulte,6,2995.432206,57588.50269,Enyelle,Inconnue,NA,NA,NA,Lokoko4,Lokoko4,Lokoko4,NA,Lokoko4,E81
1268,Lokoko4,E93,F,Lokoko4,Enfant,0,1387.699456,57588.50269,Enyelle,Lokoko4,Lokoko4,Lokoko4,Lokoko4,NA,NA,NA,NA,NA,0
1269,Lokoko1,E94,M,Enyelle,Adulte,2,13092.53373,847190.5599,Enyelle,Enyelle,Betou,NA,NA,Essembo,Bangui_CAR,NA,NA,Lokoko1,E99
1270,Lokoko1,E95,M,,Enfant,NA,NA,#NAME?,Enyelle,Betou,NA,Lokoko1,NA,NA,NA,NA,NA,NA,0
1271,Lokoko1,E96,F,Bangui_CAR,Personne agee,NA,179088.7018,185552.5351,Enyelle,Betou,Betou,NA,NA,NA,NA,NA,NA,NA,0
1272,Lokoko1,E97,F,Betou,Adulte,2,56405.99849,61935.9122,Enyelle,Bangui_CAR,Bangui_CAR,Lokoko1,NA,NA,NA,NA,NA,NA,0
1273,Lokoko1,E98,F,Bissambi,Adulte,NA,35272.35545,35454.11538,Enyelle,Enyelle,Mimbelli,NA,NA,NA,NA,NA,NA,NA,0
1274,Lokoko1,E99,F,Essembo,Adulte,2,NA,#NAME?,Enyelle,Bangui_CAR,NA,Lokoko1,NA,Enyelle,Enyelle,Betou,NA,NA,E94
1275,Wongo5,BE1,M,Kenkenze,Enfant,NA,2300.77958,2532.296454,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1276,Wongo5,BE2,M,Kenkenze,Enfant,NA,2300.77958,2532.296454,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1277,Wongo5,BE3,F,Kenkenze,Enfant,NA,2351.240782,2636.79605,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1278,Wongo5,BE4,M,Ngongou,Adulte,6,45747.68236,879968.7122,Betou,Ngongou,Ebalabala,NA,NA,,NA,NA,NA,Kenkenze,BE8
1279,Wongo5,BE5,F,Kenkenze,Enfant,NA,2351.240782,2636.79605,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1280,Wongo5,BE6,M,Kenkenze,Enfant,NA,2351.240782,13709.69806,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1281,Wongo5,BE7,M,Kenkenze,Enfant,NA,2351.240782,2636.79605,Betou,,Ngongou,Wongo5,Wongo5,NA,NA,NA,NA,NA,0
1282,Wongo5,BE8,F,,Adulte,6,NA,#NAME?,Betou,NA,NA,Kenkenze,NA,Ngongou,Ngongou,Ebalabala,NA,NA,BE4
1283,Wongo3,BE9,M,Kenkenze,Enfant,NA,2300.77958,13709.69806,Betou,,Kenkenze,Wongo3,Wongo3,NA,NA,NA,NA,NA,0
1284,Wongo3,BE10,M,Kenkenze,Adulte,2,2465.085114,184988.7986,Betou,,Kenkenze,Wongo3,NA,,NA,Loko,NA,NA,BE12
1285,Wongo3,BE12,F,,Adulte,2,NA,#NAME?,Betou,NA,Loko,NA,NA,Kenkenze,,Kenkenze,NA,Wongo3,BE10
1286,Wongo2,BE13,M,Betou,Personne agee,5,15087.46971,175635.2005,Betou,Betou,NA,NA,Ngole,Kenkenze,Betoukoumba,Betoukoumba,NA,Kenkenze,BE17
1287,Wongo2,BE14,M,Kenkenze,Enfant,NA,2351.240782,13709.69806,Betou,Kenkenze,Betou,Wongo2,Wongo2,NA,NA,NA,NA,NA,0
1288,Wongo3,BE15,M,Kenkenze,Adulte,2,2465.085114,184988.7986,Betou,NA,Kenkenze,Wongo3,NA,NA,NA,NA,NA,NA,NA
1289,Wongo2,BE16,M,Kenkenze,Enfant,NA,2351.240782,13709.69806,Betou,Kenkenze,Betou,Wongo2,Wongo2,NA,NA,NA,NA,NA,0
1290,Wongo2,BE17,F,Kenkenze,Personne agee,5,2401.701983,184988.7986,Betou,Betoukoumba,Betoukoumba,Kenkenze,NA,Betou,Betou,NA,Ngole,NA,BE13
1291,Wongo1,BE18,M,Mongoumba,Adulte,0,50370.72405,227748.2368,Betou,,Mongoumba,Wongo1,Wongo1,NA,NA,NA,NA,NA,0
1292,Koueta,BE19,F,Wongo1,Personne agee,5,21015.1254,28296.16271,Betou,(Centrafrique),Mokinda,Koueta,NA,NA,NA,NA,NA,NA,0
1293,Wongo1,BE20,M,Mongoumba,Personne agee,3,50370.72405,227748.2368,Betou,Mongoumba ( RCA),Mongoumba,Mongoumba,NA,,NA,NA,NA,NA,BE21
1294,Wongo1,BE21,F,,Personne agee,3,NA,#NAME?,Betou,NA,NA,NA,NA,Mongoumba,Mongoumba ( RCA),Mongoumba,NA,Mongoumba,BE20
1295,Popo3,BE22,F,Betou,Enfant,NA,17023.49944,20613.37061,Betou,Betou,Popo,Popo3,Popo,NA,NA,NA,NA,NA,0
1296,Popo3,BE23,F,Popo,Enfant,NA,6400.948025,16728.9023,Betou,Betou,Popo,Popo3,Popo,NA,NA,NA,NA,NA,0
1297,Popo3,BE24,F,Betou,Enfant,NA,17023.49944,20613.37061,Betou,Betou,Popo,Popo3,Popo,NA,NA,NA,NA,NA,0
1298,Popo3,BE25,F,Popo,Enfant,NA,6400.948025,16728.9023,Betou,Betou,Popo,Popo3,Popo,NA,NA,NA,NA,NA,0
1299,Popo3,BE26,M,Betou,Adulte,6,17024.45266,61935.9122,Betou,Betou,Betou,NA,NA,Betou,Betou,Betou,NA,NA,BE40
1300,Popo3,BE27,F,Betou,Enfant,NA,17023.49944,20613.37061,Betou,Betou,Betou,Popo3,Popo3,NA,NA,NA,NA,NA,0
1301,Popo3,BE28,M,Betou,Enfant,NA,17023.49944,20613.37061,Betou,Betou,Betou,Popo3,Popo3,NA,NA,NA,NA,NA,0
1302,Popo3,BE29,F,Betou,Enfant,NA,17006.95978,20613.37061,Betou,Betou,Betou,Popo3,Popo3,NA,NA,NA,NA,NA,0
1303,Popo3,BE30,,Betou,Enfant,NA,17023.49944,20613.37061,Betou,Betou,Betou,Popo3,Popo3,NA,NA,NA,NA,NA,0
1304,Popo1,BE31,M,Betou,Adulte,7,94085.02461,893860.8528,Betou,NA,Betou,Aucun,NA,,Betou,NA,NA,NA,BE33
1305,Bobo1,BE32,F,Enyelle,Adulte,2,47619.79617,847190.5599,Betou,Moungoumba ( près de la frontière RCA),Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1306,Popo1,BE33,F,,Adulte,7,NA,#NAME?,Betou,Betou,NA,NA,NA,Betou,NA,Betou,NA,Aucun,BE31
1307,Bobo1,BE34,F,Betou,Enfant,NA,16149.75027,20030.30012,Betou,Enyelle,NA,Betou,NA,NA,NA,NA,NA,NA,0
1308,Bobo1,BE35,F,Betou,Enfant,NA,19859.21732,20030.30012,Betou,Betou,NA,Betou,NA,NA,NA,NA,NA,NA,0
1309,Popo3,BE36,M,Betou,Adulte,6,17024.45266,61935.9122,Betou,Betou,Betou,NA,NA,NA,NA,NA,NA,NA,NA
1310,Popo3,BE37,F,Betou,Enfant,NA,17006.95978,20613.37061,Betou,Betou,Betou,Popo3,Popo3,NA,NA,NA,NA,NA,0
1311,Popo3,BE39,F,Betou,Adulte,2,17025.40589,20613.37061,Betou,Betou,Betou,NA,NA,NA,NA,NA,NA,NA,0
1312,Popo3,BE40,F,Betou,Adulte,6,61935.9122,61935.9122,Betou,Betou,Betou,NA,NA,Betou,Betou,Betou,NA,NA,BE26
1313,Popo1,BE41,F,Betou,Enfant,NA,17025.40589,20613.37061,Betou,,Betou,Popo1,Popo1,NA,NA,NA,NA,NA,0
1314,Popo1,BE42,M,Betou,Enfant,NA,17025.40589,175635.2005,Betou,,Betou,Popo1,Popo1,NA,NA,NA,NA,NA,0
1315,Popo1,BE43,M,Betou,Enfant,NA,17025.40589,20613.37061,Betou,,Betou,Popo1,Popo1,NA,NA,NA,NA,NA,0
1316,Popo1,BE44,M,Popo1,Enfant,NA,3992.757676,16786.1996,Betou,,Betou,Popo1,Popo1,NA,NA,NA,NA,NA,0
1317,Popo1,BE45,,Betou,Enfant,NA,17024.45266,20613.37061,Betou,,Betou,Popo1,Popo1,NA,NA,NA,NA,NA,0
1318,Bobo1,BE46,M,Betou,Enfant,NA,16149.75027,20030.30012,Betou,Betou,,Betou,Bobo1,NA,NA,NA,NA,NA,0
1319,Bobo1,BE47,M,Mondika,Enfant,NA,5400.168001,12796.65052,Betou,Betou,,Betou,Bobo1,NA,NA,NA,NA,NA,0
1320,Bobo1,BE48,M,Betou,Adulte,0,17797.07147,972295.4777,Betou,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1321,Bobo1,BE49,F,Betou,Enfant,NA,19839.27922,972295.4777,Betou,Betou,,Betou,Bobo1,NA,NA,NA,NA,NA,0
1322,Bobo1,BE50,F,Betou,Adolescent,NA,17024.45266,61935.9122,Betou,Betou,,Betou,Bobo1,NA,NA,NA,NA,NA,0
1323,Bobo1,BE51,M,,Adulte,6,NA,#NAME?,Betou,NA,Bakando,Betou,NA,NA,NA,NA,NA,NA,0
1324,Bobo1,BE52,F,Bobo1,Adulte,3,6011.749749,156387.844,Betou,Betou,Moungoumba,Betou,NA,NA,NA,NA,NA,NA,0
1325,Bobo1,BE53,F,Bobo1,Enfant,NA,573.3145197,7486.774052,Betou,Bobo1,Boungoua,Bobo1,Bobo1,NA,NA,NA,NA,NA,0
1326,Ngola3,BE54,M,Betou,Enfant,NA,16149.75027,20030.30012,Betou,Mimbelli,Betou,Ngola3,Betou,NA,NA,NA,NA,NA,0
1327,Bobo1,BE55,F,Bobo1,Enfant,NA,573.3145197,20030.30012,Betou,Bobo1,Betou,Bobo1,Betou,NA,NA,NA,NA,NA,0
1328,Bobo1,BE56,M,Mondika,Enfant,NA,7466.005147,12796.65052,Betou,Bobo1,Enyelle,Bobo1,Enyelle,NA,NA,NA,NA,NA,0
1329,Ngola3,BE57,F,Mimbelli,Adulte,5,67687.94907,81862.0011,Betou,Mimbelli,Betou,NA,NA,NA,NA,NA,NA,NA,0
1330,Ngola3,BE58,M,Betou,Enfant,NA,16149.75027,20030.30012,Betou,Mimbelli,Betou,Ngola3,Betou,NA,NA,NA,NA,NA,0
1331,Ngola3,BE59,M,Betou,Enfant,NA,16149.75027,20030.30012,Betou,Mimbelli,Betou,Ngola3,Betou,NA,NA,NA,NA,NA,0
1332,Mondika,BE60,M,,Adulte,2,NA,#NAME?,Betou,NA,Betou,NA,NA,Betou,Betou,Betou,Mondika,Mondika,BE129
1333,Ngola3,BE61,F,Enyelle,Adulte,0,45977.78619,61935.9122,Betou,Enyelle,Enyelle,NA,NA,NA,NA,NA,NA,NA,0
1334,Ngola3,BE62,M,Enyelle,Enfant,NA,46793.65324,61935.9122,Betou,Mimbelli,Betou,Ngola1,Betou,NA,NA,NA,NA,NA,0
1335,Wongo5,BE63,M,Kenkenze,Adulte,NA,2401.701983,87424.17362,Betou,NA,Kenkenze,NA,NA,NA,NA,NA,NA,NA,0
1336,Wongo5,BE64,F,,Adolescent,NA,NA,#NAME?,Betou,Betou,NA,Wongo5,NA,NA,NA,NA,NA,NA,0
